ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
25050528KHEQVR,Selesai,200077965257094,2025-05-05 00:12:45,2025-05-08 12:35:10,2025-05-05 00:06:03,By Musya,636586917,Preferred(Non-CB),29022819017,SETELAN TUNIK VIRAL TERBARU KEKINIAN // ONE SET LONG TUNIK,247419065610,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,99500,1,Komisi XTRA,,89549,,5.00%,4477.45,10.00%,8954.9,13432.35,4477.45,8954.9,13432.35,,0,0.00%,0,100.00%,13432.35,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505042365XRHC,Selesai,200072148273941,2025-05-04 22:35:49,2025-05-08 01:10:30,2025-05-04 22:34:39,Batik Putra AL,99456495,Preferred(Non-CB),22260057503,DRESS CASSANDRA JUMBO KEKINIAN SMOKE || CRINGKEL SUPER || MODEL KERUT MELINGKAR DAN PITA,166202048021,Normal Product,,Pakaian Wanita,Dress,,45000,1,Komisi XTRA,,45000,,1.00%,450,8.00%,3600,4050,880,7040,7920,,0,0.00%,0,100.00%,7920,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505042365XRHC,Selesai,200072148273941,2025-05-04 22:35:49,2025-05-08 01:10:30,2025-05-04 22:34:39,Batik Putra AL,99456495,Preferred(Non-CB),22260057503,DRESS CASSANDRA JUMBO KEKINIAN SMOKE || CRINGKEL SUPER || MODEL KERUT MELINGKAR DAN PITA,166202048023,Normal Product,,Pakaian Wanita,Dress,,43000,1,Komisi XTRA,,43000,,1.00%,430,8.00%,3440,3870,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
25050420Q9GHSR,Dibatalkan,200069501201306,2025-05-04 21:51:41,--,2025-05-04 21:47:50,OUTFIT DASTER PEKALONGAN ,794935558,Preferred(Non-CB),27308272947,PAKET HEMAT DAPAT 3 PCS DRESS YUKENSI JUMBO LD 120 KAIN RAYON HALUS ADEM DAN TEBAL MOTIF BUNGA CANTIK BUMIL NYAMAN GAUN TIDUR SA,197733992639,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,122904,0,Komisi XTRA,,0,111533,5.00%,0,10.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pembeli membatalkan pesanan.,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505041PGJE5FS,Selesai,200058538265576,2025-05-04 18:48:58,2025-05-11 10:39:22,2025-05-04 18:36:06,MAHREEN STORE,21646234,Preferred(Non-CB),25704027284,PAKET USAHA  DAPAT 3 GAMIS FATHIA LD 120CM PB125 CRINGKLE AIRFLOW,49901802423,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,125500,1,Komisi XTRA,,106675,,1.00%,1066.75,6.00%,6400.5,7467.25,1066.75,6400.5,7467.25,,0,0.00%,0,100.00%,7467.25,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505041F0NBR43,Selesai,200050488274658,2025-05-04 16:34:49,2025-05-06 15:32:06,2025-05-04 16:23:17,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,168670045625,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,12750,12750,,0,0.00%,0,100.00%,12750,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505041F0NBR43,Selesai,200050488274658,2025-05-04 16:34:49,2025-05-06 15:32:06,2025-05-04 16:23:17,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,168670045626,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505041F0NBR43,Selesai,200050488274658,2025-05-04 16:34:49,2025-05-06 15:32:06,2025-05-04 16:23:17,SOO ID,9013611,Preferred(Non-CB),29822292791,Dress Gea LD 140cm PB 130cm Rayon Twill A,178703003332,Normal Product,,Pakaian Wanita,Dress,,100000,1,Komisi XTRA,,85000,,0.00%,0,5.00%,4250,4250,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
25050418W2CYQ1,Selesai,200043925274047,2025-05-04 14:45:26,2025-05-15 14:06:51,2025-05-04 14:44:16,aleesya.clo,118557930,Preferred(Non-CB),26377162654,GAMIS KATUN SALUR SAFIRA || DRESS WANITA KEKINIAN,252735814852,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,149900,1,Komisi XTRA,,134910,,1.00%,1349.1,6.00%,8094.6,9443.7,1349.1,8094.6,9443.7,,0,0.00%,0,100.00%,9443.7,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505040WMSC7Q2,Selesai,200031836210755,2025-05-04 11:23:56,2025-05-09 11:26:03,2025-05-04 11:20:14,alabidin2020,180810166,Preferred(Non-CB),27200548247,Paket Bakul 4pcs Daster Mega Jumbo  Ibu 160 // Muat 100kg,118363257186,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,106720,1,Komisi XTRA,,89852,,1.00%,898.52,7.00%,6289.64,7188.16,898.52,6289.64,7188.16,,0,0.00%,0,100.00%,7188.16,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
2505040TYA7PUK,Selesai,200028968211851,2025-05-04 10:36:09,2025-05-08 04:08:51,2025-05-04 10:33:35,Tyga Mommy Baby Store,156062622,Preferred(Non-CB),22822747256,Inner Dress (Daleman Gamis Hamil & Menyusui Tanpa Lengan),175543917661,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,144900,1,Komisi XTRA,,130410,,1.00%,1304.1,6.00%,7824.6,9128.7,1304.1,7824.6,9128.7,,0,0.00%,0,100.00%,9128.7,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250504VYCMW4X5,Dibatalkan,199995783252431,2025-05-04 01:23:03,--,2025-05-04 01:22:44,aleesya.clo,118557930,Preferred(Non-CB),26377162654,GAMIS KATUN SALUR SAFIRA || DRESS WANITA KEKINIAN,242706599004,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Dress,149900,0,Komisi XTRA,,0,127415,1.00%,0,6.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pesanan tidak memenuhi S&K.,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250504VTSGMVPA,Selesai,199990846288336,2025-05-04 00:00:46,2025-05-10 03:26:00,2025-05-03 23:58:53,alabidin2020,180810166,Preferred(Non-CB),27200548247,Paket Bakul 4pcs Daster Mega Jumbo  Ibu 160 // Muat 100kg,118363257186,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,106720,1,Komisi XTRA,,76720,,1.00%,767.2,7.00%,5370.4,6137.6,767.2,5370.4,6137.6,,0,0.00%,0,100.00%,6137.6,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250503TBFJKVB0,Selesai,199905687204943,2025-05-03 00:21:27,2025-05-09 17:06:43,2025-05-03 00:20:55,alabidin2020,180810166,Preferred(Non-CB),27200548247,Paket Bakul 4pcs Daster Mega Jumbo  Ibu 160 // Muat 100kg,118363257186,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,106720,1,Komisi XTRA,,90712,,1.00%,907.12,7.00%,6349.84,7256.96,907.12,6349.84,7256.96,,0,0.00%,0,100.00%,7256.96,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee
250502T31P64FC,Selesai,199896631240403,2025-05-02 21:50:31,2025-05-11 11:06:21,2025-05-02 21:42:03,ZAHIDABATIK99,203130437,Preferred(Non-CB),29208021793,ZA PAKET DASTER BIGZISE 3PCS DASTER BIGZISE RESLETING DEPAN BISA PILIH WARNA,246388211081,Normal Product,,Pakaian Wanita,Pakaian Tidur & Piyama,Daster,102500,1,Komisi XTRA,,92250,,1.00%,922.5,6.00%,5535,6457.5,922.5,5535,6457.5,,0,0.00%,0,100.00%,6457.5,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,,,,,,Shopeelive-Shopee

